Date,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI,Source_File
1999-03-01,82.5095890410959,773.6520547945205,499.4082191780822,135.16712328767125,465.45753424657534,393.786301369863,monthly_daylight_avg_623099_40.01_-99.74_1999.csv
1999-04-01,99.34190231362469,744.0951156812339,561.4113110539846,167.64781491002572,378.9562982005141,396.61439588688944,monthly_daylight_avg_623099_40.01_-99.74_1999.csv
1999-05-01,94.7607223476298,726.3363431151241,578.8848758465011,172.91873589164786,421.4808126410835,454.1602708803612,monthly_daylight_avg_623099_40.01_-99.74_1999.csv
1999-06-01,93.80222222222224,701.3488888888888,569.9955555555556,163.5688888888889,421.1688888888889,451.1311111111111,monthly_daylight_avg_623099_40.01_-99.74_1999.csv
1999-07-01,84.97986577181209,725.9418344519015,572.317673378076,128.71140939597316,565.5391498881431,518.0917225950783,monthly_daylight_avg_623099_40.01_-99.74_1999.csv
1999-08-01,88.39182692307692,718.3605769230769,548.3052884615385,124.5673076923077,557.9206730769231,484.8725961538461,monthly_daylight_avg_623099_40.01_-99.74_1999.csv
1999-09-01,80.4375,740.3994565217391,503.875,125.10597826086956,535.2989130434783,430.9945652173913,monthly_daylight_avg_623099_40.01_-99.74_1999.csv
1999-10-01,59.35588235294118,794.1558823529411,431.9941176470588,88.99117647058823,630.5882352941177,393.00882352941176,monthly_daylight_avg_623099_40.01_-99.74_1999.csv
1999-11-01,50.69257950530035,804.6819787985866,358.5901060070672,94.03886925795052,532.3286219081272,306.0247349823322,monthly_daylight_avg_623099_40.01_-99.74_1999.csv
1999-12-01,47.354838709677416,779.6559139784946,303.3082437275985,92.27956989247312,424.1075268817205,236.3548387096774,monthly_daylight_avg_623099_40.01_-99.74_1999.csv
2000-01-01,53.70169491525424,764.6271186440678,324.6,117.39322033898306,312.7864406779661,232.7322033898305,monthly_daylight_avg_623099_40.01_-99.74_2000.csv
2000-02-01,63.62587412587413,814.5034965034965,420.02797202797206,136.34965034965035,369.27272727272725,297.7762237762238,monthly_daylight_avg_623099_40.01_-99.74_2000.csv
2000-03-01,84.94535519125684,756.0081967213115,494.0327868852459,154.13114754098362,393.224043715847,375.4016393442623,monthly_daylight_avg_623099_40.01_-99.74_2000.csv
2000-04-01,108.65128205128204,723.2923076923076,561.5717948717949,166.9820512820513,508.2923076923077,485.26153846153846,monthly_daylight_avg_623099_40.01_-99.74_2000.csv
2000-05-01,110.4785553047404,684.9006772009029,572.6546275395034,155.95033860045146,460.23024830699774,472.4379232505643,monthly_daylight_avg_623099_40.01_-99.74_2000.csv
2000-06-01,93.92222222222222,708.3111111111111,575.1844444444445,136.61555555555557,536.6444444444444,510.3733333333333,monthly_daylight_avg_623099_40.01_-99.74_2000.csv
2000-07-01,100.70403587443946,690.4170403587444,568.9417040358744,136.57399103139014,550.3811659192825,513.2107623318385,monthly_daylight_avg_623099_40.01_-99.74_2000.csv
2000-08-01,104.22650602409638,678.9783132530121,543.2265060240964,150.57590361445784,520.3493975903615,494.9060240963855,monthly_daylight_avg_623099_40.01_-99.74_2000.csv
2000-09-01,78.21525885558583,746.8964577656676,503.7983651226158,112.10626702997276,588.3405994550409,449.40871934604905,monthly_daylight_avg_623099_40.01_-99.74_2000.csv
2000-10-01,66.95588235294117,750.7411764705882,421.08529411764704,112.2470588235294,454.8735294117647,330.9764705882353,monthly_daylight_avg_623099_40.01_-99.74_2000.csv
2000-11-01,62.85106382978724,783.8617021276596,362.145390070922,99.24113475177305,496.4148936170213,290.47163120567376,monthly_daylight_avg_623099_40.01_-99.74_2000.csv
2000-12-01,57.681003584229394,749.7168458781362,305.80286738351253,100.05017921146954,406.26881720430106,231.99283154121864,monthly_daylight_avg_623099_40.01_-99.74_2000.csv
2001-01-01,57.42033898305085,763.6542372881356,329.3762711864407,96.8135593220339,438.4372881355932,252.54237288135596,monthly_daylight_avg_623099_40.01_-99.74_2001.csv
2001-02-01,85.08362369337979,769.2891986062717,426.4076655052265,136.66202090592336,309.219512195122,269.64459930313586,monthly_daylight_avg_623099_40.01_-99.74_2001.csv
2001-03-01,85.67671232876712,761.0493150684931,497.5753424657534,152.39178082191782,360.1232876712329,346.05753424657536,monthly_daylight_avg_623099_40.01_-99.74_2001.csv
2001-04-01,108.59897172236504,715.413881748072,558.4575835475579,147.24935732647816,498.586118251928,470.3316195372751,monthly_daylight_avg_623099_40.01_-99.74_2001.csv
2001-05-01,104.02257336343116,694.8329571106095,572.1783295711061,174.02031602708803,386.6568848758465,437.9638826185102,monthly_daylight_avg_623099_40.01_-99.74_2001.csv
2001-06-01,98.0,693.0977777777778,570.6533333333333,136.1888888888889,515.7266666666667,496.3022222222222,monthly_daylight_avg_623099_40.01_-99.74_2001.csv
2001-07-01,101.30044843049328,684.1390134529148,564.2264573991031,153.2443946188341,513.5784753363229,514.9865470852018,monthly_daylight_avg_623099_40.01_-99.74_2001.csv
2001-08-01,95.6843373493976,705.2795180722892,547.9469879518073,136.65301204819278,565.3180722891566,504.1783132530121,monthly_daylight_avg_623099_40.01_-99.74_2001.csv
2001-09-01,86.32152588555859,710.3542234332425,494.61035422343326,110.84196185286105,537.7874659400545,418.2125340599455,monthly_daylight_avg_623099_40.01_-99.74_2001.csv
2001-10-01,61.43529411764706,778.4470588235295,426.3558823529412,95.89411764705882,591.7235294117647,379.8205882352941,monthly_daylight_avg_623099_40.01_-99.74_2001.csv
2001-11-01,57.02127659574468,774.9574468085107,353.57092198581563,102.33687943262412,460.68794326241135,282.06382978723406,monthly_daylight_avg_623099_40.01_-99.74_2001.csv
2001-12-01,46.727598566308245,794.516129032258,307.3405017921147,76.12903225806451,584.68458781362,271.0537634408602,monthly_daylight_avg_623099_40.01_-99.74_2001.csv
2002-01-01,49.78983050847457,790.457627118644,329.1254237288136,99.5864406779661,462.78983050847455,263.7016949152542,monthly_daylight_avg_623099_40.01_-99.74_2002.csv
2002-02-01,67.0979020979021,824.7657342657343,428.7552447552448,125.58391608391608,532.3881118881119,357.46853146853147,monthly_daylight_avg_623099_40.01_-99.74_2002.csv
2002-03-01,77.53972602739726,795.5013698630137,503.8876712328767,133.46849315068494,493.83561643835617,403.4849315068493,monthly_daylight_avg_623099_40.01_-99.74_2002.csv
2002-04-01,102.82776349614396,733.73264781491,561.7634961439588,157.59897172236504,472.05655526992285,454.81748071979433,monthly_daylight_avg_623099_40.01_-99.74_2002.csv
2002-05-01,106.51693002257336,695.9638826185102,574.8058690744921,162.0857787810384,476.7336343115124,484.1467268623025,monthly_daylight_avg_623099_40.01_-99.74_2002.csv
2002-06-01,115.17777777777778,649.8177777777778,561.4733333333334,160.70444444444445,485.0933333333333,500.1155555555556,monthly_daylight_avg_623099_40.01_-99.74_2002.csv
2002-07-01,96.53914988814316,703.7785234899329,572.3624161073825,135.86800894854585,578.6845637583892,528.34451901566,monthly_daylight_avg_623099_40.01_-99.74_2002.csv
2002-08-01,114.57932692307692,653.8870192307693,540.2548076923077,172.55528846153845,453.22836538461536,473.1225961538461,monthly_daylight_avg_623099_40.01_-99.74_2002.csv
2002-09-01,84.79076086956522,719.0516304347826,497.2907608695652,134.25271739130434,513.0217391304348,430.1902173913044,monthly_daylight_avg_623099_40.01_-99.74_2002.csv
2002-10-01,71.30294117647058,743.9088235294117,424.8411764705882,119.18823529411765,407.5029411764706,311.04411764705884,monthly_daylight_avg_623099_40.01_-99.74_2002.csv
2002-11-01,54.88297872340426,784.5709219858156,355.2269503546099,92.1418439716312,553.5070921985815,305.0,monthly_daylight_avg_623099_40.01_-99.74_2002.csv
2002-12-01,50.9820788530466,770.4587813620071,304.4336917562724,88.72043010752688,514.4014336917563,262.0358422939068,monthly_daylight_avg_623099_40.01_-99.74_2002.csv
2003-01-01,54.78983050847457,759.2508474576272,324.3491525423729,99.61016949152544,432.03389830508473,253.84406779661015,monthly_daylight_avg_623099_40.01_-99.74_2003.csv
2003-02-01,72.22027972027972,797.5454545454545,424.0314685314685,144.52447552447552,331.8916083916084,294.458041958042,monthly_daylight_avg_623099_40.01_-99.74_2003.csv
2003-03-01,81.58082191780822,769.3232876712328,495.5479452054794,144.2054794520548,447.68219178082194,394.958904109589,monthly_daylight_avg_623099_40.01_-99.74_2003.csv
2003-04-01,112.39845758354755,708.879177377892,556.8894601542416,144.96401028277634,382.1105398457584,378.1928020565553,monthly_daylight_avg_623099_40.01_-99.74_2003.csv
2003-05-01,107.15124153498871,688.5778781038375,570.9097065462754,160.99322799097067,424.9345372460497,452.7223476297968,monthly_daylight_avg_623099_40.01_-99.74_2003.csv
2003-06-01,107.63555555555556,665.2044444444444,564.2844444444445,171.38222222222225,415.0844444444445,460.56888888888886,monthly_daylight_avg_623099_40.01_-99.74_2003.csv
2003-07-01,102.82774049217002,689.2102908277404,570.5570469798657,144.2304250559284,560.1096196868009,530.4586129753915,monthly_daylight_avg_623099_40.01_-99.74_2003.csv
2003-08-01,105.57932692307692,677.0072115384615,543.1225961538462,155.17548076923077,484.53125,475.1298076923077,monthly_daylight_avg_623099_40.01_-99.74_2003.csv
2003-09-01,80.59510869565217,738.7798913043479,503.1114130434783,119.78532608695652,562.804347826087,444.9891304347826,monthly_daylight_avg_623099_40.01_-99.74_2003.csv
2003-10-01,58.88269794721408,783.0,426.9208211143695,108.89442815249268,542.0439882697947,369.46041055718473,monthly_daylight_avg_623099_40.01_-99.74_2003.csv
2003-11-01,58.886925795053,769.583038869258,354.60070671378094,106.16254416961132,377.6466431095407,254.35335689045937,monthly_daylight_avg_623099_40.01_-99.74_2003.csv
2003-12-01,50.69534050179212,772.8602150537635,304.8673835125448,99.18279569892474,349.00716845878134,214.1290322580645,monthly_daylight_avg_623099_40.01_-99.74_2003.csv
2004-01-01,56.14237288135593,763.3898305084746,326.8677966101695,97.135593220339,401.48474576271184,239.79322033898305,monthly_daylight_avg_623099_40.01_-99.74_2004.csv
2004-02-01,72.74825174825175,800.5769230769231,424.8006993006993,128.82167832167832,379.86713286713285,299.17832167832165,monthly_daylight_avg_623099_40.01_-99.74_2004.csv
2004-03-01,75.62021857923497,781.2349726775956,496.1748633879781,131.22677595628414,490.4781420765027,405.1475409836066,monthly_daylight_avg_623099_40.01_-99.74_2004.csv
2004-04-01,110.9102564102564,709.3564102564103,558.6666666666666,157.37435897435898,419.9923076923077,426.9948717948718,monthly_daylight_avg_623099_40.01_-99.74_2004.csv
2004-05-01,104.74943566591422,693.4063205417607,572.8690744920993,171.94356659142213,425.36794582392776,466.93227990970655,monthly_daylight_avg_623099_40.01_-99.74_2004.csv
2004-06-01,103.57333333333334,673.5822222222222,565.9044444444445,165.78222222222223,410.5622222222222,450.5288888888889,monthly_daylight_avg_623099_40.01_-99.74_2004.csv
2004-07-01,97.29820627802692,695.5336322869955,568.1838565022422,140.11434977578477,479.890134529148,474.0986547085202,monthly_daylight_avg_623099_40.01_-99.74_2004.csv
2004-08-01,89.08674698795181,725.0602409638554,552.3542168674699,150.4120481927711,528.4240963855422,488.710843373494,monthly_daylight_avg_623099_40.01_-99.74_2004.csv
2004-09-01,82.23433242506812,722.4986376021799,496.0653950953678,110.1934604904632,550.6376021798366,432.5422343324251,monthly_daylight_avg_623099_40.01_-99.74_2004.csv
2004-10-01,62.46176470588235,762.5441176470588,419.9382352941177,113.43823529411765,427.3735294117647,316.23823529411766,monthly_daylight_avg_623099_40.01_-99.74_2004.csv
2004-11-01,57.833333333333336,768.6205673758865,352.1276595744681,97.55673758865248,370.8368794326241,244.59574468085103,monthly_daylight_avg_623099_40.01_-99.74_2004.csv
2004-12-01,48.8494623655914,781.5698924731183,305.4731182795699,95.7347670250896,462.2974910394265,250.42652329749103,monthly_daylight_avg_623099_40.01_-99.74_2004.csv
2005-01-01,59.4222972972973,741.3277027027027,324.27702702702703,95.35810810810813,277.2533783783784,192.65878378378375,monthly_daylight_avg_623099_40.01_-99.74_2005.csv
2005-02-01,65.31010452961672,806.0766550522648,420.9268292682927,106.62717770034844,421.6376306620209,296.2229965156794,monthly_daylight_avg_623099_40.01_-99.74_2005.csv
2005-03-01,74.41643835616438,793.2712328767124,500.5479452054794,148.0849315068493,376.6931506849315,353.52054794520546,monthly_daylight_avg_623099_40.01_-99.74_2005.csv
2005-04-01,108.7866323907455,717.7480719794345,559.7352185089974,172.08740359897172,409.7120822622108,426.46272493573264,monthly_daylight_avg_623099_40.01_-99.74_2005.csv
2005-05-01,104.24153498871333,698.4424379232505,574.1241534988714,163.99097065462755,455.0880361173815,476.7923250564334,monthly_daylight_avg_623099_40.01_-99.74_2005.csv
2005-06-01,107.06,665.1044444444444,562.7622222222222,145.32,497.08,488.5933333333333,monthly_daylight_avg_623099_40.01_-99.74_2005.csv
2005-07-01,98.97309417040358,697.2914798206278,570.9686098654709,131.03811659192826,561.993273542601,515.8497757847533,monthly_daylight_avg_623099_40.01_-99.74_2005.csv
2005-08-01,95.26746987951807,701.1349397590361,545.633734939759,149.95421686746988,462.5421686746988,446.05542168674697,monthly_daylight_avg_623099_40.01_-99.74_2005.csv
